Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
RNN|512|RNN|1|512|0.0|Adagrad|0.005736960285502172|0.0002938377513297247|0.00012340980408667956|0.704647 |0.718222 |1 
RNN|512|RNN|1|512|0.0|Adagrad|0.008004868083914716|1.670170079024566e-05|3.6033072781422374e-06|0.705389 |0.722365 |10 
RNN|512|RNN|1|256|0.0|Adagrad|0.048847691203849436|0.00032046517911596384|3.059023205018258e-07|0.678644 |0.692112 |5 
RNN|512|RNN|3|32|0.0|Adagrad|0.049787068367863944|1.6701701020887696e-05|3.2148128840648847e-06|0.675801 |0.670378 |2 
RNN|512|RNN|1|512|1.0|Adagrad|0.004855228445577633|0.0023751786653020686|5.313130738153603e-06|0.695325 |0.717537 |4 
RNN|512|RNN|3|32|0.0|Adagrad|0.049787068367863944|0.0025418962347815207|0.00012340980408667956|0.685414 |0.700518 |5 
RNN|512|RNN|2|512|0.0|Adagrad|0.0028772892388919833|0.0002192161042901709|2.61881882327303e-06|0.691156 |0.706707 |2 
RNN|512|RNN|3|512|0.0|Adagrad|0.022591335846788994|0.10260615345011848|3.236269527587534e-07|0.490208 |0.501825 |2 
RNN|32|RNN|1|512|1.0|Adagrad|0.00012340980408667956|0.0022490539723026164|3.059023205018258e-07|0.570885 |0.564803 |24 
RNN|32|RNN|1|512|0.0|Adagrad|0.049787068367863944|1.670170079024566e-05|0.00012340980408667956|0.661460 |0.676006 |5 
RNN|32|RNN|1|512|1.0|Adagrad|0.049787068367863944|0.06209423285645706|0.00012340980408667956|0.591232 |0.606024 |1 
RNN|256|RNN|1|32|0.0|Adagrad|0.008767587320431286|0.0015354582493033926|3.059023205018258e-07|0.691869 |0.709843 |8 
RNN|512|RNN|1|512|0.0|Adagrad|0.049787068367863944|1.670170079024566e-05|0.00012340980408667956|0.666920 |0.688923 |4 
RNN|512|RNN|3|512|1.0|Adagrad|0.049787068367863944|0.0025375154287744553|0.00012340980408667956|0.500000 |0.500000 |0 
RNN|32|RNN|1|512|0.0|Adagrad|0.00012340980408667956|0.1353352832366127|0.00012340980408667956|0.516275 |0.506462 |24 
RNN|32|RNN|1|32|0.0|Adagrad|0.049787068367863944|0.1353352832366127|0.00012340980408667956|0.532909 |0.536070 |0 
RNN|32|RNN|1|512|0.0|Adagrad|0.049787068367863944|0.0028806951667637508|3.1926035976035855e-06|0.653550 |0.659886 |5 
RNN|32|RNN|3|32|0.0|Adagrad|0.0010691473097858527|1.670170079024566e-05|0.00012340980408667956|0.605241 |0.595012 |24 
RNN|512|RNN|3|512|0.0|Adagrad|0.00012340980408667956|0.00012841950368456476|0.00012340980408667956|0.711123 |0.722881 |24 
RNN|32|RNN|3|512|0.0|Adagrad|0.0006125059675584882|0.0003693181343261259|4.522879453858703e-05|0.673421 |0.679131 |11 
RNN|32|RNN|1|32|0.0|Adagrad|0.049787068367863944|1.670170079024566e-05|9.942006549265837e-06|0.670974 |0.660568 |3 
RNN|512|RNN|1|64|0.0|Adagrad|0.049787068367863944|0.010107177611383477|6.920196096757311e-06|0.676885 |0.684119 |2 
RNN|512|RNN|1|512|1.0|Adagrad|0.0005126334554206878|1.670170079024566e-05|0.00012340980408667956|0.719290 |0.727568 |23 
RNN|512|RNN|3|32|0.0|Adagrad|0.0035310100455951637|0.00022963671568212424|2.8396403550748452e-05|0.692468 |0.692847 |22 
RNN|64|RNN|1|512|1.0|Adagrad|0.006361702039024049|1.6712055453371338e-05|3.3604251675846815e-05|0.697590 |0.705738 |21 
RNN|512|RNN|1|512|0.0|Adagrad|0.00015153277289689797|0.0008376591405844302|9.696385439230913e-06|0.691114 |0.713262 |24 
RNN|128|RNN|3|32|0.0|Adagrad|0.049787068367863944|0.0004586718494026702|2.8739769569367216e-06|0.680789 |0.694721 |3 
RNN|32|RNN|3|32|1.0|Adagrad|0.049787068367863944|1.670170079024566e-05|0.00012340980408667956|0.500000 |0.500000 |0 
RNN|512|RNN|1|512|1.0|Adagrad|0.00012340980408667956|0.1353352832366127|3.059023205018258e-07|0.647745 |0.649195 |19 
RNN|512|RNN|1|512|1.0|Adagrad|0.00012340980408667956|0.1353352832366127|0.00012340980408667956|0.647294 |0.662628 |23 
RNN|128|RNN|1|512|0.0|Adagrad|0.049787068367863944|0.00017983832253587215|1.6340289246748067e-05|0.684297 |0.691807 |2 
RNN|32|RNN|1|64|0.0|Adagrad|0.0055548081943227025|0.0002249390502777246|0.00012340980408667956|0.690430 |0.670620 |23 
RNN|512|RNN|1|128|0.0|Adagrad|0.003418634453878283|1.6701705181679304e-05|4.6147194761449864e-05|0.716404 |0.718133 |16 
RNN|512|RNN|1|512|0.0|Adagrad|0.001009721941046446|0.1353352832366127|1.2257100921311631e-05|0.673945 |0.683926 |3 
RNN|512|RNN|1|512|1.0|Adagrad|0.0017163628906031367|7.67501009238884e-05|2.0485206736836093e-05|0.719015 |0.736845 |13 
RNN|512|RNN|1|128|1.0|Adagrad|0.04978706814709111|1.670170079024566e-05|8.713042523237808e-06|0.684048 |0.694243 |4 
RNN|32|RNN|1|128|0.0|Adagrad|0.006329396376779265|7.142069315852781e-05|6.980054599952734e-06|0.670328 |0.672358 |23 
RNN|512|RNN|1|32|0.0|Adagrad|0.049787068367863944|0.000722306637721853|0.00012340980408667956|0.674625 |0.686048 |6 
RNN|256|RNN|1|512|0.0|Adagrad|0.0011921340254687507|3.166971247956665e-05|0.00012340980398938123|0.712171 |0.729755 |23 
RNN|512|RNN|3|512|0.0|Adagrad|0.00012340980408667956|1.670170079024566e-05|1.9377216029030318e-05|0.711307 |0.718261 |24 
RNN|512|RNN|3|64|0.0|Adagrad|0.0002515730994889766|1.670170079024566e-05|0.00012340980408667956|0.625399 |0.632091 |24 
RNN|512|RNN|1|512|1.0|Adagrad|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.695438 |0.708475 |24 
RNN|512|RNN|3|32|0.0|Adagrad|0.004366476332678805|0.1353352832366127|0.00012340980408667956|0.488185 |0.504701 |8 
RNN|512|RNN|3|512|0.0|Adagrad|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.715137 |0.726938 |24 
RNN|512|RNN|3|512|1.0|Adagrad|0.00012340980408667956|0.00042978788919523057|3.059023205018258e-07|0.500000 |0.500000 |0 
RNN|32|RNN|1|512|0.0|Adagrad|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.568675 |0.572925 |24 
RNN|512|RNN|1|512|0.0|Adagrad|0.0009747523261407534|1.670170079024566e-05|3.059023205018258e-07|0.714407 |0.729553 |13 
RNN|32|RNN|1|512|0.0|Adagrad|0.00012340980408667956|0.1353352832366127|3.059023205018258e-07|0.518452 |0.519466 |24 
RNN|128|RNN|1|512|1.0|Adagrad|0.0003018907513392984|0.0015610597824813185|0.00012340980408667956|0.672442 |0.692089 |22 
RNN|512|RNN|1|512|0.0|Adagrad|0.00012340980408667956|1.670170079024566e-05|2.032550281430358e-06|0.685851 |0.705389 |24 
RNN|512|RNN|2|128|0.0|Adagrad|0.009376085193160286|0.0001501774297859899|3.952872726603852e-05|0.693209 |0.702536 |1 
RNN|32|RNN|1|32|0.0|Adagrad|0.003914858930943285|0.0010125819342369996|6.565083776863337e-06|0.663565 |0.658824 |23 
RNN|128|RNN|1|512|0.0|Adagrad|0.0022818300038681782|0.003593590550060502|7.74934346597899e-06|0.708695 |0.708932 |11 
RNN|128|RNN|1|32|0.0|Adagrad|0.008928383526735561|1.672668222765225e-05|9.296304070443092e-06|0.699197 |0.705166 |22 
RNN|512|RNN|3|512|0.0|Adagrad|0.00012340980408667956|0.007810307378122482|0.00012340980408667956|0.708799 |0.718356 |24 
RNN|512|RNN|1|512|0.0|Adagrad|0.0004998395974884461|0.007675479413821994|0.00012340980408667956|0.722690 |0.733585 |23 
RNN|512|RNN|3|32|0.0|Adagrad|0.00621520693411221|1.670170079024566e-05|3.059023205018258e-07|0.682019 |0.701057 |14 
RNN|512|RNN|3|512|0.0|Adagrad|0.0021343156155243744|1.670170079024566e-05|3.059023205018258e-07|0.705244 |0.721641 |3 
RNN|64|RNN|1|128|1.0|Adagrad|0.011269767221273265|0.004407798021587053|3.059023205018258e-07|0.704989 |0.684241 |15 
RNN|512|RNN|1|512|0.0|Adagrad|0.00012340980529954845|0.021230568612511002|1.3590237036854223e-05|0.683092 |0.698570 |24 
RNN|512|RNN|2|256|0.0|Adagrad|0.0009751889313161737|1.670170079024566e-05|6.8992867919174716e-06|0.718903 |0.733251 |15 
RNN|256|RNN|2|512|0.0|Adagrad|0.0005215276884711425|0.0007554529456699325|5.73259499127718e-05|0.716806 |0.726980 |21 
RNN|512|RNN|1|512|1.0|Adagrad|0.006415305920238705|2.0084460243120964e-05|3.1923712989099375e-07|0.699898 |0.705323 |1 
RNN|128|RNN|1|32|1.0|Adagrad|0.049787068367863944|0.007204229036740981|3.059023205018258e-07|0.665966 |0.680175 |6 
RNN|64|RNN|1|256|0.0|Adagrad|0.007175593882809346|0.0019297223514232284|3.059023205018258e-07|0.703023 |0.695086 |12 
RNN|512|RNN|1|128|0.0|Adagrad|0.00295915325995185|0.015585667960171601|3.059023205018258e-07|0.705116 |0.713169 |10 
RNN|256|RNN|2|64|0.0|Adagrad|0.011863284665099314|0.0010540139438137094|4.22047193904693e-06|0.690863 |0.708586 |3 
RNN|256|RNN|1|512|0.0|Adagrad|0.001919360719228095|0.00040585045897754507|2.0157858983467977e-05|0.724472 |0.729038 |22 
RNN|32|RNN|3|32|0.0|Adagrad|0.004377089460524366|0.0013423805230753949|3.059023205018258e-07|0.669998 |0.663633 |21 
RNN|32|RNN|1|512|0.0|Adagrad|0.007310401994155706|0.0007465933610198219|9.441115662149897e-05|0.688984 |0.677325 |4 
RNN|256|RNN|1|512|0.0|Adagrad|0.013279457052687217|0.003205918524533308|1.1608372895291083e-06|0.699996 |0.711401 |14 
RNN|512|RNN|1|512|1.0|Adagrad|0.004084429359123084|1.670170079024566e-05|1.3007850323748867e-05|0.711711 |0.723753 |11 
RNN|128|RNN|1|256|1.0|Adagrad|0.0018463268237506507|0.013995120126520932|3.1447529325425835e-07|0.692323 |0.698620 |13 
RNN|128|RNN|1|64|0.0|Adagrad|0.019749589673062968|8.139069754867287e-05|4.811936841938581e-05|0.690235 |0.692147 |9 
RNN|64|RNN|1|64|0.0|Adagrad|0.006562034211135928|0.0008020256927785118|3.059023205018258e-07|0.691367 |0.708409 |24 
RNN|256|RNN|1|512|0.0|Adagrad|0.00016187336842090193|0.0021565843778274204|0.00012340980408667956|0.687166 |0.687752 |24 
RNN|512|RNN|1|32|1.0|Adagrad|0.006282802786442193|1.6852111945148152e-05|0.00011414175479744039|0.700392 |0.697920 |20 
RNN|512|RNN|1|32|1.0|Adagrad|0.0015540754720891438|0.07394065794433442|3.059023205018258e-07|0.668627 |0.680474 |24 
RNN|512|RNN|1|512|0.0283|Adagrad|0.001916111547666515|0.009085698233295346|2.1868425324424695e-05|0.698064 |0.719334 |5 
RNN|256|RNN|2|512|0.0|Adagrad|0.0006884265150566095|0.0003766246125143131|0.0001234098039583316|0.709726 |0.727096 |18 
RNN|32|RNN|1|32|0.0|Adagrad|0.049787067660032394|1.670170079024566e-05|3.059023205018258e-07|0.657019 |0.664103 |7 
RNN|256|RNN|1|256|1.0|Adagrad|0.0027106960415808194|1.670170079024566e-05|7.593710569860367e-05|0.704131 |0.716420 |8 
RNN|512|RNN|3|512|0.0|Adagrad|0.0004091647837009713|1.670170079024566e-05|4.458973831316852e-06|0.726065 |0.737277 |12 
{'max_val': 0.7260646624996516, 'max_params': {'ct_code': 1.0, 'embdim_exp': 9.0, 'layers_n': 3.0, 'l2_exp': -11.0, 'eps_exp': -12.320591901069761, 'hid_exp': 9.0, 'dropout': 0.0, 'opt_code': 2.0, 'dlm_code': 1.0, 'lr_exp': -7.801392588927117}}
RNN|256|RNN|1|256|0.1|Adam|0.006737946999085467|0.00012340980408667956|2.2603294069810542e-06|0.673956 |0.689189 |7 
RNN|256|RNN|2|64|0.8312|Adam|0.000808240265107928|0.011218172724696631|1.448028081946477e-06|0.615577 |0.615761 |7 
RNN|256|RNN|2|256|0.9238|Adam|0.018030388315651985|0.0018619542372327106|2.9939104961052673e-05|0.580146 |0.532718 |3 
RNN|32|RNN|2|256|0.7847|Adam|0.016020028885532927|0.0007012405729973543|6.909247085253449e-05|0.562318 |0.594617 |2 
RNN|128|RNN|2|256|0.719|Adam|0.005842653324561513|0.00036319297704655133|3.4400462903344104e-07|0.637000 |0.638364 |5 
RNN|64|RNN|1|256|0.2554|Adam|0.0013607866015706343|2.2661341999083257e-05|2.1322362062819196e-05|0.678706 |0.677101 |16 
RNN|512|RNN|1|32|1.0|Adam|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.691347 |0.690167 |21 
RNN|512|RNN|1|512|0.0|Adam|0.00012340980408667956|0.1353352832366127|3.059023205018258e-07|0.660415 |0.674502 |3 
RNN|512|RNN|3|512|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.689637 |0.710975 |1 
RNN|512|RNN|1|32|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|0.00012340980408667956|0.688902 |0.699291 |24 
RNN|32|RNN|1|512|0.0|Adam|0.00012340980408667956|1.670170080002349e-05|3.059023205084557e-07|0.667214 |0.675385 |19 
RNN|512|RNN|1|32|0.0|Adam|0.049787068367863944|1.670170079024566e-05|3.059023205018258e-07|0.632878 |0.639145 |9 
RNN|512|RNN|1|512|1.0|Adam|0.00012340980408667956|1.670170079024566e-05|0.0001234097986295994|0.722187 |0.726663 |12 
RNN|256|RNN|1|512|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|3.7455501520329697e-06|0.713005 |0.719840 |7 
RNN|512|RNN|1|512|1.0|Adam|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.715072 |0.714921 |9 
RNN|512|RNN|1|512|1.0|Adam|0.00012340980452199186|1.670170079024566e-05|0.00012340980408667956|0.705418 |0.722287 |10 
RNN|512|RNN|1|512|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.707558 |0.724042 |12 
RNN|512|RNN|1|512|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|0.00012340980408667956|0.697317 |0.721731 |3 
RNN|256|RNN|1|256|1.0|Adam|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.706139 |0.713919 |12 
RNN|512|RNN|1|512|1.0|Adam|0.00012340980411009925|0.0001137782728462281|3.0590232056013336e-07|0.705472 |0.722742 |11 
RNN|256|RNN|1|512|0.7547|Adam|0.00012340980408667956|1.670170079024566e-05|2.46778839642752e-06|0.701481 |0.723507 |12 
RNN|512|RNN|1|256|0.0634|Adam|0.00012340980408667956|0.00011623076405909207|3.059023205018258e-07|0.719180 |0.723707 |14 
RNN|256|RNN|1|256|0.0|Adam|0.00012340980408667956|0.00010448965950437458|3.091985441440595e-07|0.709879 |0.722485 |19 
RNN|256|RNN|1|256|1.0|Adam|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.708658 |0.718909 |12 
RNN|512|RNN|1|256|0.0|Adam|0.0001234098076899557|1.670170079024566e-05|2.4569758678856197e-06|0.718179 |0.718704 |21 
RNN|512|RNN|1|512|1.0|Adam|0.00012340980408667956|0.00021268726155136588|3.059023205018258e-07|0.706120 |0.729421 |5 
RNN|512|RNN|1|256|1.0|Adam|0.0001234098147644926|1.6701702470842724e-05|1.605574728197224e-06|0.716026 |0.709915 |15 
RNN|256|RNN|1|64|0.8421|Adam|0.00013958256079766812|1.7707497607747957e-05|1.4957502639120584e-06|0.685798 |0.704722 |21 
RNN|256|RNN|1|256|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|0.00012340980408667956|0.703695 |0.720586 |10 
RNN|512|RNN|1|256|1.0|Adam|0.00012340980408667956|1.670170079024566e-05|2.941128761230977e-06|0.697786 |0.719334 |8 
RNN|256|RNN|1|256|0.1228|Adam|0.00014265725788642857|4.0399760087564744e-05|2.0117361275732194e-06|0.707696 |0.712790 |7 
RNN|256|RNN|1|256|0.0129|Adam|0.00018970599561315697|0.00012790700949332043|5.938930018279157e-07|0.716585 |0.719914 |11 
RNN|512|RNN|1|256|0.0|Adam|0.0001234098057568518|1.6701701042707637e-05|2.833958802192989e-05|0.713722 |0.722043 |12 
RNN|256|RNN|1|256|0.1237|Adam|0.0014086483770829358|1.670170079024566e-05|4.765627220298908e-07|0.686951 |0.708325 |2 
RNN|512|RNN|1|512|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|5.619211336709617e-06|0.694409 |0.715413 |8 
RNN|512|RNN|1|512|0.3471|Adam|0.00012340980548400968|1.670170079024566e-05|2.011473342317517e-06|0.703414 |0.720631 |3 
RNN|256|RNN|1|256|0.0218|Adam|0.0001251113356374009|2.9560886918542906e-05|3.1516816333801666e-06|0.711499 |0.723074 |19 
RNN|256|RNN|1|256|0.1216|Adam|0.00013529483064367393|0.00012215225265660732|1.2414447204294519e-05|0.705724 |0.705297 |10 
RNN|256|RNN|1|512|0.4206|Adam|0.00012340980410230554|1.670170079024566e-05|5.840829982735773e-06|0.702327 |0.713779 |16 
RNN|256|RNN|1|64|0.3279|Adam|0.00012788654889434755|0.0002376551118584292|3.1447624854683853e-07|0.699228 |0.698981 |21 
RNN|256|RNN|1|256|0.26|Adam|0.000151236590497774|0.00013220141341735244|3.0677970713890127e-06|0.709748 |0.711666 |10 
RNN|256|RNN|1|256|0.0661|Adam|0.00012340980505605307|1.670170079024566e-05|1.6434450815431302e-06|0.714746 |0.728119 |20 
RNN|256|RNN|1|128|0.0|Adam|0.00012340980408667956|1.922750274045656e-05|3.059023223286603e-07|0.722016 |0.721202 |22 
RNN|512|RNN|1|256|0.9809|Adam|0.00012340980408667956|1.6701703387784417e-05|6.7134107949729486e-06|0.711353 |0.717600 |11 
RNN|256|RNN|1|32|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|3.059023211940894e-07|0.691772 |0.685574 |24 
RNN|256|RNN|1|256|1.0|Adam|0.00012340980408667956|1.6701701873728e-05|1.3626636232244942e-06|0.702879 |0.721049 |11 
RNN|256|RNN|1|128|0.1605|Adam|0.00013591969113371883|0.00024039965020893953|5.790736996290102e-07|0.697674 |0.719958 |11 
RNN|256|RNN|1|256|0.1794|Adam|0.0001421640456684321|0.00031149623570836925|4.5036417564076943e-07|0.703389 |0.721358 |12 
RNN|256|RNN|1|512|1.0|Adam|0.00012340980408667956|1.670170128863063e-05|0.00012340980408667956|0.705878 |0.729630 |19 
RNN|256|RNN|1|256|0.875|Adam|0.00013085889710153856|3.180016627672675e-05|6.478146320114364e-07|0.710247 |0.722287 |12 
RNN|256|RNN|1|256|0.0245|Adam|0.00014266020054947226|2.4357721083072922e-05|7.413470506386902e-07|0.701671 |0.716800 |9 
RNN|256|RNN|1|256|0.0748|Adam|0.00012572877993442696|6.401149750041796e-05|3.0697059384129214e-05|0.719040 |0.717942 |12 
RNN|256|RNN|1|256|0.0426|Adam|0.00012514908710318148|0.0003661174017662872|1.668321459656506e-06|0.717004 |0.720706 |7 
RNN|256|RNN|1|256|0.1492|Adam|0.00014637639886046553|0.00011338936826681573|3.0614956103735736e-05|0.716438 |0.710978 |22 
RNN|256|RNN|1|256|0.3116|Adam|0.00013716983706616798|6.640268364417674e-05|9.254073137054248e-05|0.713322 |0.722436 |14 
RNN|512|RNN|1|512|0.2493|Adam|0.00012340980408667956|0.0002428088164523038|3.059023205018258e-07|0.716765 |0.725615 |11 
RNN|512|RNN|1|256|0.0|Adam|0.00012340981374780874|0.0006156106159640826|1.827848821118234e-05|0.713198 |0.719398 |5 
RNN|512|RNN|1|64|0.0|Adam|0.00012340980408667956|0.0001267816563084842|0.00012340980408667956|0.697188 |0.721403 |22 
RNN|512|RNN|1|512|0.5567|Adam|0.00012340980803981176|1.9383847720320858e-05|0.00012340980408667956|0.706312 |0.724948 |8 
RNN|256|RNN|1|256|0.9033|Adam|0.00013796723081990268|0.0003590850987599485|0.0001108046041747598|0.709242 |0.714408 |18 
RNN|256|RNN|1|256|0.7121|Adam|0.00012624054145007874|0.0003153157886734192|1.1483041018329144e-06|0.704045 |0.710373 |12 
RNN|256|RNN|1|256|0.0785|Adam|0.00012891067150673556|0.00014985382588369095|9.90083323789288e-06|0.711971 |0.716534 |22 
RNN|256|RNN|1|512|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|0.00012340980147627537|0.690652 |0.714717 |11 
RNN|256|RNN|1|512|0.2692|Adam|0.00012932289103705948|0.00015500484271225388|1.2042039131597542e-06|0.712611 |0.726351 |10 
RNN|128|RNN|1|512|0.4334|Adam|0.00012340980408667956|0.00034111974770961593|7.225522896300156e-05|0.695800 |0.706713 |13 
RNN|512|RNN|1|256|0.0272|Adam|0.00014525438458941252|7.399965798510711e-05|6.736061851042864e-07|0.709385 |0.722919 |11 
RNN|256|RNN|1|256|0.8665|Adam|0.0001452234739088618|0.00015038036554002493|7.088268744387436e-05|0.703448 |0.727363 |18 
RNN|256|RNN|1|512|0.0|Adam|0.00012340980408667956|3.6453476607063946e-05|1.4660345796975927e-05|0.701299 |0.730379 |14 
RNN|256|RNN|1|256|0.4769|Adam|0.00012977263670246815|7.508208067094346e-05|3.42899629690816e-07|0.709585 |0.719319 |15 
RNN|512|RNN|1|512|0.0|Adam|0.00012340980408667956|1.670170403331379e-05|3.0590234197208924e-07|0.704886 |0.715876 |5 
RNN|256|RNN|1|256|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|0.00012340980408647766|0.716989 |0.720514 |15 
RNN|256|RNN|1|256|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|0.00012340980371477745|0.707264 |0.721958 |17 
RNN|512|RNN|1|512|0.0|Adam|0.00012340980408667956|0.0008869342065299339|3.059023205018258e-07|0.706894 |0.718111 |6 
RNN|256|RNN|1|256|0.788|Adam|0.0001281769958905023|0.00016672356932928583|3.5900875881606885e-06|0.712924 |0.727073 |14 
RNN|256|RNN|1|256|0.0937|Adam|0.00013466219772119385|0.00011502415916174675|4.469378062105176e-06|0.720474 |0.716377 |22 
RNN|256|RNN|1|256|0.649|Adam|0.00013108216212447368|3.0673823289021107e-05|3.0590244709943213e-07|0.716373 |0.720012 |14 
RNN|256|RNN|1|256|0.0614|Adam|0.00012376728514651837|0.00015400675787232484|2.3806491810865327e-05|0.706515 |0.723211 |6 
RNN|512|RNN|1|256|1.0|Adam|0.00012340980408667956|0.00017498253600491785|1.0925611723970554e-05|0.715784 |0.718165 |19 
RNN|256|RNN|1|256|0.836|Adam|0.00012368599410183574|0.0002443134884695273|0.00011690969078580383|0.710579 |0.714279 |10 
RNN|512|RNN|1|512|1.0|Adam|0.00012340980408667956|9.428924549633908e-05|1.9391668551192056e-05|0.714167 |0.710854 |9 
RNN|256|RNN|1|256|0.932|Adam|0.00013032464079572697|0.00041264893353842104|1.3908186208969494e-05|0.708628 |0.713059 |9 
RNN|256|RNN|1|256|0.0|Adam|0.00012340982125287674|2.245196407776951e-05|3.0590235267852343e-07|0.706021 |0.720992 |13 
RNN|256|RNN|1|256|0.1986|Adam|0.00012752816222204132|0.00022985270129796488|2.187087968589868e-06|0.718614 |0.722946 |14 
RNN|256|RNN|1|64|0.748|Adam|0.00012340981821285386|8.435444335737581e-05|3.3695296563238792e-06|0.697708 |0.711444 |18 
RNN|256|RNN|1|128|0.2394|Adam|0.0001256653002760118|0.0006372648663450724|1.2384281888444924e-05|0.693716 |0.707165 |10 
RNN|256|RNN|1|256|0.0301|Adam|0.0001442178822998405|0.00015436941201479908|2.5574182151019467e-05|0.698707 |0.714345 |7 
RNN|256|RNN|1|256|0.2996|Adam|0.00013804061261482814|4.079879951315113e-05|2.4477788780836365e-05|0.712622 |0.723745 |15 
RNN|256|RNN|1|256|0.0848|Adam|0.00012340980408667956|0.00018896197944036504|3.8289173655948e-07|0.714661 |0.720998 |9 
RNN|512|RNN|1|256|0.098|Adam|0.00012340980408667956|2.9366970317954545e-05|3.059023205018258e-07|0.721476 |0.714786 |10 
RNN|256|RNN|1|256|0.0024|Adam|0.0001315230321853307|3.278059991421542e-05|7.235136143018798e-06|0.703921 |0.726316 |12 
RNN|256|RNN|1|256|0.4881|Adam|0.00013130598568689427|0.0002652502018949909|2.313005761879348e-06|0.702475 |0.715063 |15 
RNN|256|RNN|1|256|0.4809|Adam|0.0001407403694742024|7.113974970113023e-05|3.290912221573622e-06|0.709517 |0.720764 |13 
RNN|256|RNN|1|256|0.3709|Adam|0.00013235212378263507|0.0002817509888103198|1.3303113837841584e-06|0.711264 |0.720840 |9 
RNN|256|RNN|1|256|0.0|Adam|0.00012340980408667956|1.670170079024566e-05|6.08583266019579e-07|0.720117 |0.723337 |13 
RNN|256|RNN|1|256|0.088|Adam|0.0001234350670433191|9.428549069821128e-05|7.199620203180031e-07|0.700400 |0.721487 |12 
RNN|256|RNN|1|256|0.0|Adam|0.00012340980408667956|0.00025743666067654585|3.2384659314532323e-07|0.708632 |0.724387 |19 
RNN|256|RNN|1|256|0.0846|Adam|0.00012556425097588403|0.00023458306819254584|1.6743500511660433e-05|0.721670 |0.726852 |19 
RNN|256|RNN|1|512|0.0|Adam|0.00012340980408667956|1.6701703417222674e-05|3.059023341775112e-07|0.715979 |0.726364 |12 
RNN|256|RNN|1|256|1.0|Adam|0.00012340980581622025|0.0001463596669379934|8.948097882975913e-05|0.708553 |0.718160 |10 
RNN|512|RNN|1|512|0.8013|Adam|0.00012340981202070916|1.670170221377391e-05|3.059023205018258e-07|0.706964 |0.717157 |12 
RNN|256|RNN|1|256|0.0834|Adam|0.0001261064252348238|8.438233211061622e-05|2.36891018933735e-06|0.718113 |0.727288 |21 
RNN|256|RNN|1|256|0.0924|Adam|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.707429 |0.728371 |16 
RNN|256|RNN|1|256|0.3087|Adam|0.00014313073072422922|0.00011883960074162191|1.6843197276397442e-05|0.707942 |0.718014 |21 
RNN|256|RNN|1|256|0.0|Adam|0.00012340980861063767|1.67017046442475e-05|3.0590232614434037e-07|0.719372 |0.726777 |14 
RNN|512|RNN|1|512|0.0|Adam|0.00012340980408667956|1.670170117382275e-05|1.3329648677689066e-06|0.705263 |0.717908 |7 
RNN|256|RNN|1|512|0.0|Adam|0.00012340980722547597|1.670170079024566e-05|3.0590235326249346e-07|0.709712 |0.723932 |13 
{'max_val': 0.7221872512071832, 'max_params': {'ct_code': 1.0, 'embdim_exp': 9.0, 'layers_n': 1.0, 'l2_exp': -11.0, 'eps_exp': -9.00000004421918, 'hid_exp': 9.0, 'dropout': 1.0, 'opt_code': 3.0, 'dlm_code': 1.0, 'lr_exp': -9.0}}
RNN|256|RNN|1|256|0.1|Adamax|0.006737946999085467|0.00012340980408667956|2.2603294069810542e-06|0.701441 |0.703232 |3 
